"Дата","Область","Місто","Значення 1","Значення 2","Значення 3","Значення 4","Значення 5","Значення 6","Значення 7","Значення 8","Значення 9","Значення 10","long","lat"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"10.06.2024","Херсонська","Берислав","1","0","0","0","1","0","1","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","1","0","0","0","1","0","1","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","0","0","0","0","0","0","1","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"10.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"11.06.2024","Миколаївська","Миколаїв","1","0","0","1","0","0","0","0","1","0","32,003246","46,9660801"
"11.06.2024","Миколаївська","Миколаїв","1","0","0","1","0","0","0","0","1","0","32,003246","46,9660801"
"11.06.2024","Миколаївська","Миколаїв","0","0","0","0","0","0","0","0","1","0","32,003246","46,9660801"
"11.06.2024","Миколаївська","Миколаїв","0","0","0","0","0","0","0","0","1","0","32,003246","46,9660801"
"11.06.2024","Миколаївська","Миколаїв","0","0","0","0","0","0","0","0","1","0","32,003246","46,9660801"
"11.06.2024","Донецька","Сіверськ","1","0","0","0","1","0","0","0","1","0","38,1047909","48,873935"
"12.06.2024","Херсонська","Херсон","1","0","0","1","0","0","0","0","0","1","32,616867","46,635417"
"12.06.2024","Київська","Васильків","1","0","1","0","0","0","1","0","1","0","30,3196385","50,1770891"
"12.06.2024","Одеська","Затока","1","1","0","0","0","0","0","0","1","0","30,4528371","46,0662541"
"12.06.2024","Одеська","Затока","0","0","0","0","0","0","0","0","1","0","30,4528371","46,0662541"
"12.06.2024","Одеська","Затока","0","0","0","0","0","0","0","0","1","0","30,4528371","46,0662541"
"12.06.2024","Одеська","Затока","0","0","0","0","0","0","0","0","1","0","30,4528371","46,0662541"
"12.06.2024","Одеська","Затока","0","0","0","0","0","0","0","0","1","0","30,4528371","46,0662541"
"12.06.2024","Дніпропетровська","Кривий Ріг","1","1","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","1","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","1","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"12.06.2024","Дніпропетровська","Кривий Ріг","0","0","0","0","0","0","0","0","1","0","33,391783","47,910483"
"13.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","1","0","1","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","0","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","0","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","0","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","0","0","36,6813122","49,8363158"
"13.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","0","0","36,6813122","49,8363158"
"14.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"14.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"14.06.2024","Харківська","Ізюм","0","0","0","0","0","0","0","0","1","0","37,2665006","49,2121445"
"14.06.2024","Харківська","Куп'янськ","1","0","0","0","1","1","0","0","1","0","37,6027997","49,7055574"
"14.06.2024","Харківська","Куп'янськ","0","0","0","0","0","0","0","0","1","0","37,6027997","49,7055574"
"14.06.2024","Харківська","Чугуїв","1","0","0","0","1","0","0","0","1","0","36,6813122","49,8363158"
"14.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","0","0","1","0","36,6813122","49,8363158"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","1","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","1","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Сумська","Білопілля","1","0","0","0","1","0","0","0","0","0","34,3175225","51,149402"
"15.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","1","0","1","0","37,6027997","49,7055574"
"15.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"15.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","1","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","1","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","1","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","1","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","1","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Сумська","Краснопілля","1","0","0","0","1","0","0","0","0","0","35,267666","50,7671084"
"16.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"16.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","0","0","37,2665006","49,2121445"
"16.06.2024","Харківська","Ізюм","0","0","0","0","0","0","1","0","0","0","37,2665006","49,2121445"
"17.06.2024","Одеська","Одеса","1","1","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"17.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","1","36,3073994","50,0020127"
"17.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"17.06.2024","Полтавська","Полтава","1","0","1","0","0","0","0","1","0","1","34,551417","49,588267"
"17.06.2024","Полтавська","Полтава","0","0","0","0","0","0","0","0","0","1","34,551417","49,588267"
"17.06.2024","Полтавська","Полтава","0","0","0","0","0","0","0","0","0","1","34,551417","49,588267"
"17.06.2024","Полтавська","Полтава","0","0","0","0","0","0","0","0","0","1","34,551417","49,588267"
"17.06.2024","Полтавська","Полтава","0","0","0","0","0","0","0","0","0","1","34,551417","49,588267"
"18.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"18.06.2024","Харківська","Ізюм","1","0","0","0","1","0","0","0","1","0","37,2665006","49,2121445"
"18.06.2024","Харківська","Ізюм","0","0","0","0","0","0","0","0","1","0","37,2665006","49,2121445"
"18.06.2024","Харківська","Дергачі","1","0","0","0","1","0","1","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","1","0","0","0","1","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"18.06.2024","Харківська","Дергачі","0","0","0","0","0","0","0","0","1","0","36,1155026","50,1097212"
"19.06.2024","Львівська","Львів","1","0","0","1","0","0","1","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","1","0","0","1","0","0","1","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","1","0","0","1","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","1","0","0","1","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","1","0","0","1","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"19.06.2024","Львівська","Львів","0","0","0","0","0","0","0","0","1","0","24,029717","49,839683"
"20.06.2024","Харківська","Харків","1","0","0","0","1","1","1","0","1","1","36,3073994","50,0020127"
"20.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"20.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"20.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"20.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"20.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"20.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","1","0","1","0","37,6027997","49,7055574"
"20.06.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"21.06.2024","Одеська","Одеса","1","1","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"21.06.2024","Одеська","Одеса","1","1","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"21.06.2024","Запорізька","Запоріжжя","1","0","0","0","1","1","1","0","1","0","35,1387097","47,8392842"
"21.06.2024","Запорізька","Запоріжжя","1","0","0","0","1","0","1","0","1","0","35,1387097","47,8392842"
"22.06.2024","Львівська","Стрий","1","1","0","0","0","0","0","1","0","0","23,8431343","49,2656076"
"22.06.2024","Львівська","Стрий","1","1","0","0","0","0","0","0","0","0","23,8431343","49,2656076"
"22.06.2024","Волинська","Луцьк","1","1","0","0","0","0","0","0","1","0","25,3299206","50,7518548"
"22.06.2024","Волинська","Луцьк","1","1","0","0","0","0","0","0","1","0","25,3299206","50,7518548"
"22.06.2024","Волинська","Луцьк","0","0","0","0","0","0","0","0","1","0","25,3299206","50,7518548"
"22.06.2024","Волинська","Луцьк","0","0","0","0","0","0","0","0","1","0","25,3299206","50,7518548"
"22.06.2024","Івано-Франківська","Івано-Франківськ","1","1","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Івано-Франківська","Івано-Франківськ","1","1","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Івано-Франківська","Івано-Франківськ","0","0","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Івано-Франківська","Івано-Франківськ","0","0","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Івано-Франківська","Івано-Франківськ","0","0","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Івано-Франківська","Івано-Франківськ","0","0","0","0","0","0","0","0","1","0","24,7089157","48,9200616"
"22.06.2024","Харківська","Харків","1","0","0","0","1","1","1","1","1","1","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","1","0","0","0","1","1","1","0","1","1","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","1","0","0","0","1","1","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","1","0","0","0","1","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
